"time","country","Y"
2050,STP,3362.5992515903654
2050,SUR,19675.595704324183
2050,SVK,301221.520156365
2050,SVN,121962.76711201371
2050,SWE,982461.4294545292
2050,SWZ,30410.03096656685
2050,SYR,507953.0799002213
2050,TCD,146432.22988628037
2050,TGO,93035.33890791726
2050,THA,2.4411974149480285e6
2050,TJK,166123.6883289528
2050,TKM,553579.0099764991
2050,TLS,19239.887814736518
2050,TON,1384.6507892644393
2050,TUN,308528.9073326996
2050,TUR,4.875471501932329e6
2050,TWN,1.5503210686611515e6
2050,TZA,963987.7344140293
2050,UGA,587032.6138646922
2050,UKR,1.069735363775147e6
2050,URY,142987.11037843255
2050,USA,2.9005953421947073e7
2050,UZB,1.197394800738601e6
2050,VCT,1776.7827588716182
2050,VNM,2.2364946739359517e6
2050,VUT,7237.817039096625
2050,WSM,2745.7459597809725
2050,YEM,169685.28525437892
2050,ZAF,1.6763574729278407e6
2050,ZMB,414367.4201505842
2050,ZWE,160101.22047103828
2051,ABW,5454.147908214187
2051,AFG,310496.9240756152
2051,AGO,530369.6162171618
2051,ALB,50393.93481372874
2051,ARE,703128.9265252043
2051,ARG,2.2081508792360895e6
2051,ARM,89409.37649151094
2051,AUS,1.9951740730512724e6
2051,AUT,755475.7697991783
2051,AZE,276624.26214215846
2051,BDI,85638.40998515599
2051,BEL,969691.3056301186
2051,BEN,194713.20676487265
2051,BFA,240468.78535730395
2051,BGD,2.502892729783288e6
2051,BGR,282673.5364998558
2051,BHR,132635.5586123725
2051,BHS,18879.758072777742
2051,BIH,73392.04053089875
2051,BLR,432074.91684497637
2051,BLZ,6020.985194258722
2051,BOL,377639.06708432693
2051,BRA,4.6735119256354e6
2051,BRB,5148.9117934736305
2051,BRN,34978.33468656878
2051,BTN,34615.51518627665
2051,BWA,78459.3644694537
2051,CAF,22826.303341890645
2051,CAN,3.3426144360597366e6
2051,CHE,971767.74085905
2051,CHL,982832.6639922233
2051,CHN,4.760132830662897e7
2051,CIV,1.1638069960282359e6
2051,CMR,540439.7916273302
2051,COD,1.2608016661307507e6
2051,COG,107528.70639564357
2051,COL,1.3495375244811252e6
2051,COM,11885.09701465018
2051,CPV,11316.300976914086
2051,CRI,179452.0812567238
2051,CUB,148615.71173226697
2051,CYP,43787.03068695245
2051,CZE,882368.2917083175
2051,DEU,5.649836108410641e6
2051,DJI,15841.310359793297
2051,DNK,494085.9704721265
2051,DOM,383517.96356988826
2051,DZA,1.122058541070337e6
2051,ECU,516467.8044173736
2051,EGY,4.552719753070166e6
2051,ERI,8081.1803058197165
2051,ESP,2.0817184904842572e6
2051,EST,98229.28897168882
2051,ETH,2.0673888169562272e6
2051,FIN,422030.1176547375
2051,FJI,31638.107796102086
2051,FRA,4.406922502207069e6
2051,GAB,87137.71877707048
2051,GBR,5.1491663005954e6
2051,GEO,152639.26245417754
2051,GHA,608214.1080472433
2051,GIN,217254.54145052552
2051,GMB,29909.18451320935
2051,GNB,26292.940880270555
2051,GNQ,75365.73981387498
2051,GRC,366967.7811145272
2051,GTM,474730.7279784906
2051,GUY,19298.018749665764
2051,HKG,510318.9967214119
2051,HND,166736.6967858329
2051,HRV,135215.80344778424
2051,HTI,89816.20033085508
2051,HUN,556591.88986273
2051,IDN,1.0222700243397059e7
2051,IND,2.530699022377823e7
2051,IRL,1.0489783850292035e6
2051,IRN,2.4179453078908417e6
2051,IRQ,1.092299222213476e6
2051,ISL,41134.15166763617
2051,ISR,769019.3921070154
2051,ITA,2.8669778957149917e6
2051,JAM,37668.261691757194
2051,JOR,362221.10830045724
2051,JPN,5.358024341549658e6
2051,KAZ,1.5069994501693712e6
2051,KEN,1.045006285505601e6
2051,KGZ,184593.45880337377
2051,KHM,248003.31549405723
2051,KOR,3.5001673679828183e6
2051,KWT,290152.55039524473
2051,LAO,172578.02034223697
2051,LBN,185206.8073474203
2051,LBR,42847.4662349001
2051,LBY,267985.24297667964
2051,LCA,4576.415763741587
2051,LKA,660074.6191329008
2051,LSO,26017.42630554213
2051,LTU,146826.27757457667
2051,LUX,115570.00723875986
2051,LVA,89017.18168412687
2051,MAC,115691.18462936342
2051,MAR,1.1703431900912472e6
2051,MDA,96536.56942056939
2051,MDG,317516.43846587575
2051,MDV,19648.217316869737
2051,MEX,5.047334771318137e6
2051,MKD,67712.30099558817
2051,MLI,223540.85946360757
2051,MLT,37645.39271156901
2051,MMR,573040.0965810263
2051,MNE,22550.315488268756
2051,MNG,251311.93761399097
2051,MOZ,261083.05289237716
2051,MRT,91020.88550489751
2051,MUS,42008.67621668294
2051,MWI,140720.50662589597
2051,MYS,1.9422192566731e6
2051,NAM,65356.995935998704
2051,NER,188218.37911166222
2051,NGA,4.637927046399103e6
2051,NIC,130606.703277212
2051,NLD,1.3775959747133947e6
2051,NOR,526972.5043947147
2051,NPL,321317.15853488666
2051,NZL,345269.5064573395
2051,OMN,228633.3739545247
2051,PAK,4.098584427178492e6
2051,PAN,302857.8337699646
2051,PER,1.1339188644332383e6
2051,PHL,2.6595246023067813e6
2051,PNG,165865.452588124
2051,POL,2.136611207444073e6
2051,PRT,436979.94042438624
2051,PRY,305771.0504832094
2051,PSE,168249.56632482292
2051,PYF,6632.600386760365
2051,QAT,309902.7478317464
2051,ROU,975227.5922334378
2051,RUS,8.773848676557666e6
2051,RWA,167986.29725209746
2051,SAU,2.284723236369309e6
2051,SDN,1.659465893550548e6
2051,SEN,289179.6692694792
2051,SGP,568548.2356309077
2051,SLB,12273.033226555537
2051,SLE,63872.57506508896
2051,SLV,93752.12515768997
2051,SRB,168550.66734315187
2051,STP,3488.037678075959
2051,SUR,19876.3857661698
2051,SVK,306254.636662484
2051,SVN,123528.95813235862
2051,SWE,999144.7476367311
2051,SWZ,31403.491111333748
2051,SYR,520581.4237513714
2051,TCD,152156.68850681835
2051,TGO,96832.41132651754
2051,THA,2.4408725828847685e6
2051,TJK,176228.7624632946
2051,TKM,557572.355831708
2051,TLS,19825.18857633752
2051,TON,1412.5928832073926
2051,TUN,313599.81268901844
2051,TUR,4.9504687051419355e6
2051,TWN,1.541848151197427e6
2051,TZA,1.0106299525969772e6
2051,UGA,615374.2706023146
2051,UKR,1.0989744792905229e6
2051,URY,144809.90964781953
2051,USA,2.90919439452707e7
2051,UZB,1.2245006602239232e6
2051,VCT,1804.270408555411
2051,VNM,2.2658461953512277e6
2051,VUT,7477.7224205133025
2051,WSM,2805.2261053261236
2051,YEM,175283.75611037636
2051,ZAF,1.6990785598994533e6
2051,ZMB,433027.47906254785
2051,ZWE,164868.78346332905
2052,ABW,5505.757466293057
2052,AFG,322696.1223703714
2052,AGO,541683.4708127375
2052,ALB,50831.61448076422
2052,ARE,690276.2390113901
2052,ARG,2.2389263134812796e6
2052,ARM,91571.04635147998
2052,AUS,2.002816942956123e6
2052,AUT,763990.6482642548
2052,AZE,277097.9128624387
2052,BDI,91005.50276490922
2052,BEL,983130.8630563479
2052,BEN,201434.57904482758
2052,BFA,247469.3313511252
2052,BGD,2.5441620114136115e6
2052,BGR,284956.14907430846
2052,BHR,131551.6550667724
2052,BHS,18882.785501616203
2052,BIH,74459.83945175154
2052,BLR,439371.1813688013
2052,BLZ,6151.949600088448
2052,BOL,387801.1276422388
2052,BRA,4.6842844555911645e6
2052,BRB,5193.013398845102
2052,BRN,34507.00318513941
2052,BTN,35564.81736245323
2052,BWA,78489.25257549675
2052,CAF,23984.22316919685
2052,CAN,3.4005861300326376e6
2052,CHE,980622.0908208833
2052,CHL,999541.2474897169
2052,CHN,4.78189743347822e7
2052,CIV,1.2032046760982894e6
2052,CMR,560809.796378472
2052,COD,1.338912053006876e6
2052,COG,111008.15014604358
2052,COL,1.3613065939216458e6
2052,COM,12382.867329765395
2052,CPV,11614.540875121082
2052,CRI,180263.50686852296
2052,CUB,148783.41919538245
2052,CYP,44290.005994032384
2052,CZE,899406.6926979654
2052,DEU,5.678823890039481e6
2052,DJI,15995.523718692544
2052,DNK,499853.7794206772
2052,DOM,386155.0874101395
2052,DZA,1.141367311452753e6
2052,ECU,526575.0272235505
2052,EGY,4.650654006276174e6
2052,ERI,8402.416649312565
2052,ESP,2.0791295655415007e6
2052,EST,99966.56763202306
2052,ETH,2.167243259224106e6
2052,FIN,429273.27288876823
2052,FJI,32096.223455249692
2052,FRA,4.449374788797112e6
2052,GAB,88036.46882098257
2052,GBR,5.22599001519868e6
2052,GEO,155798.1082762715
2052,GHA,621591.75117042
2052,GIN,226817.29610929996
2052,GMB,30983.100724820157
2052,GNB,27429.268925509583
2052,GNQ,76109.64496022608
2052,GRC,370566.6722437572
2052,GTM,488506.57186312135
2052,GUY,19270.60042572677
2052,HKG,509571.8672244031
2052,HND,171318.310280291
2052,HRV,135408.65114974754
2052,HTI,94341.33486614362
2052,HUN,564123.564726246
2052,IDN,1.0390042915327596e7
2052,IND,2.5505572381158687e7
2052,IRL,1.0562349375079547e6
2052,IRN,2.456520466797618e6
2052,IRQ,1.1008963661936698e6
2052,ISL,42013.88819896266
2052,ISR,776920.1996240927
2052,ITA,2.872090163275971e6
2052,JAM,38254.66111615413
2052,JOR,372626.45181003574
2052,JPN,5.352705435672185e6
2052,KAZ,1.5375566806928143e6
2052,KEN,1.0819067809710805e6
2052,KGZ,194232.5296489983
2052,KHM,252299.83380075812
2052,KOR,3.509513852020066e6
2052,KWT,285144.9944801269
2052,LAO,175881.98594132162
2052,LBN,188632.56321331562
2052,LBR,45225.08701938594
2052,LBY,268905.22284914885
2052,LCA,4650.63658445363
2052,LKA,665108.6396460724
2052,LSO,27437.838429691772
2052,LTU,148737.0742135893
2052,LUX,115880.28932588318
2052,LVA,90538.36218654072
2052,MAC,114485.60001280354
2052,MAR,1.2039389658797449e6
2052,MDA,99360.28467451443
2052,MDG,334361.8780158174
2052,MDV,19743.576435118863
2052,MEX,5.108109174511133e6
2052,MKD,68638.76918174009
2052,MLI,228252.37833089678
2052,MLT,37976.339529399294
2052,MMR,577045.1673193154
2052,MNE,22918.02701162931
2052,MNG,263387.2018840145
2052,MOZ,273129.5224196722
2052,MRT,93457.0757428773
2052,MUS,42130.68021991933
2052,MWI,146975.34881549573
2052,MYS,1.953378801753955e6
2052,NAM,66780.849134017
2052,NER,197114.66086847353
2052,NGA,4.808949697610057e6
2052,NIC,134262.45478093176
2052,NLD,1.385331483095343e6
2052,NOR,531794.6731060154
2052,NPL,327769.6516783647
2052,NZL,348623.7543629609
2052,OMN,227630.5991999269
2052,PAK,4.202099065923445e6
2052,PAN,304567.05179376795
2052,PER,1.1528157187903381e6
2052,PHL,2.714051724121349e6
2052,PNG,170835.4487197202
2052,POL,2.1553112764606574e6
2052,PRT,440930.37196450593
2052,PRY,311883.62403755623
2052,PSE,176056.28891014226
2052,PYF,6620.301171220579
2052,QAT,303928.5906298417
2052,ROU,986089.2680013193
2052,RUS,8.957759289781764e6
2052,RWA,175077.81255074946
2052,SAU,2.2559558154048356e6
2052,SDN,1.6800489338045898e6
2052,SEN,300358.4947701735
2052,SGP,557521.1946976947
2052,SLB,12679.064872011457
2052,SLE,65998.02679370808
2052,SLV,95200.79627625777
2052,SRB,170678.66086728827
2052,STP,3614.2302322598675
2052,SUR,20068.142258606964
2052,SVK,311308.3691532397
2052,SVN,125104.7863951518
2052,SWE,1.0162842000775688e6
2052,SWZ,32396.88603164016
2052,SYR,533286.993110951
2052,TCD,157935.38091781808
2052,TGO,100692.65305532889
2052,THA,2.438939424562591e6
2052,TJK,186755.11469528973
2052,TKM,561368.6485228807
2052,TLS,20418.90227210676
2052,TON,1440.511332102086
2052,TUN,318482.6464591915
2052,TUR,5.025542725259501e6
2052,TWN,1.5330276745211543e6
2052,TZA,1.0587494212516183e6
2052,UGA,644436.8653382093
2052,UKR,1.1287324190722906e6
2052,URY,146615.398033264
2052,USA,2.91742893268793e7
2052,UZB,1.2516293803570664e6
2052,VCT,1830.6842849282355
2052,VNM,2.294298560034382e6
2052,VUT,7722.907745315877
2052,WSM,2864.6970001808345
2052,YEM,180892.43214987297
2052,ZAF,1.7211949809929915e6
2052,ZMB,452221.94671709364
2052,ZWE,169562.83206485145
2053,ABW,5553.345959451566
2053,AFG,335342.74284830986
2053,AGO,553186.6617131778
2053,ALB,51256.182804373726
2053,ARE,677677.943833196
2053,ARG,2.269565126946899e6
2053,ARM,93727.20959078518
2053,AUS,2.0104604137962633e6
2053,AUT,772691.74645188
2053,AZE,277564.96414020617
2053,BDI,96607.72267920777
2053,BEL,996787.7543041996
2053,BEN,208236.72303679868
2053,BFA,254431.03111654875
2053,BGD,2.584479826099285e6
2053,BGR,287196.8627886571
2053,BHR,130434.74021161937
2053,BHS,18882.06797562518
2053,BIH,75487.45553792566
2053,BLR,446802.2321931982
2053,BLZ,6279.478797303932
2053,BOL,397989.84541884135
2053,BRA,4.693204195334109e6
2053,BRB,5233.149451976284
2053,BRN,34033.57469036265
2053,BTN,36524.50110525948
2053,BWA,78479.0993131851
2053,CAF,25172.71548278383
2053,CAN,3.4600622356619257e6
2053,CHE,989777.5948578126
2053,CHL,1.016471544427674e6
2053,CHN,4.8028291779683374e7
2053,CIV,1.2428941555565859e6
2053,CMR,581541.8868968841
2053,COD,1.4204295367878415e6
2053,COG,114535.3494568367
2053,COL,1.3726059084546173e6
2053,COM,12887.698664234333
2053,CPV,11915.472911638084
2053,CRI,181001.3941822098
2053,CUB,148895.58223688114
2053,CYP,44783.813876713175
2053,CZE,916760.7650527139
2053,DEU,5.709156912530232e6
2053,DJI,16134.270142586118
2053,DNK,505805.20265324716
2053,DOM,388671.4116884763
2053,DZA,1.160760728124247e6
2053,ECU,536725.9395411848
2053,EGY,4.747917947057866e6
2053,ERI,8730.841829883275
2053,ESP,2.0765450091182722e6
2053,EST,101735.72901460576
2053,ETH,2.270397746265128e6
2053,FIN,436719.10344444617
2053,FJI,32546.980534241862
2053,FRA,4.492495186807579e6
2053,GAB,88921.53629324255
2053,GBR,5.304218919686437e6
2053,GEO,158989.68880619862
2053,GHA,634692.6861186874
2053,GIN,236513.60601270036
2053,GMB,32068.175235756906
2053,GNB,28590.746396063947
2053,GNQ,76830.86532524765
2053,GRC,374073.2197951635
2053,GTM,502285.8400171625
2053,GUY,19225.338271199747
2053,HKG,508664.250677407
2053,HND,175901.0362093984
2053,HRV,135592.8775842186
2053,HTI,98998.86778770109
2053,HUN,571724.0222506536
2053,IDN,1.055552891100218e7
2053,IND,2.5690888825701494e7
2053,IRL,1.0636370538044374e6
2053,IRN,2.495156759388042e6
2053,IRQ,1.1092575435036e6
2053,ISL,42915.50520090442
2053,ISR,784717.544434358
2053,ITA,2.8771497089858726e6
2053,JAM,38818.28450195663
2053,JOR,383053.0334569327
2053,JPN,5.34767675195106e6
2053,KAZ,1.5687129721372332e6
2053,KEN,1.1192936969841793e6
2053,KGZ,204236.4751981716
2053,KHM,256533.4226334296
2053,KOR,3.5185230585540324e6
2053,KWT,280106.9354614437
2053,LAO,179132.49548556557
2053,LBN,192046.10350392814
2053,LBR,47675.94822508267
2053,LBY,269706.48460608575
2053,LCA,4721.871698724125
2053,LKA,669822.7532658095
2053,LSO,28909.84925227076
2053,LTU,150652.01085084007
2053,LUX,116216.13960163211
2053,LVA,92093.05134985429
2053,MAC,113295.16593790588
2053,MAR,1.2379930042614006e6
2053,MDA,102184.07028133671
2053,MDG,351830.9954247062
2053,MDV,19832.92650430651
2053,MEX,5.168106936066398e6
2053,MKD,69556.99927592832
2053,MLI,232801.50935693475
2053,MLT,38303.97263016114
2053,MMR,580794.9196633355
2053,MNE,23286.79661201684
2053,MNG,275988.8664085719
2053,MOZ,285524.19953832094
2053,MRT,95898.98131250907
2053,MUS,42225.52973118934
2053,MWI,153388.6751427363
2053,MYS,1.9638753284992138e6
2053,NAM,68172.5632680709
2053,NER,206238.73320523623
2053,NGA,4.981052618485619e6
2053,NIC,137907.61931522813
2053,NLD,1.3933579670783188e6
2053,NOR,536843.3013239979
2053,NPL,334151.2200814055
2053,NZL,352030.9644132424
2053,OMN,226556.9870642872
2053,PAK,4.30513493813948e6
2053,PAN,306179.2961949371
2053,PER,1.1716789739575563e6
2053,PHL,2.768262359670225e6
2053,PNG,175910.78184007504
2053,POL,2.174101004292291e6
2053,PRT,444890.80252253194
2053,PRY,317992.27723794966
2053,PSE,184026.53550792183
2053,PYF,6606.47003168334
2053,QAT,297980.4715376777
2053,ROU,996918.6078978911
2053,RUS,9.14657562166058e6
2053,RWA,182338.07985580718
2053,SAU,2.2266544280252266e6
2053,SDN,1.6994963329325996e6
2053,SEN,311714.61598489597
2053,SGP,546624.9323898377
2053,SLB,13093.854430142337
2053,SLE,68120.49269178342
2053,SLV,96576.82833549166
2053,SRB,172778.10518580567
2053,STP,3741.53796514028
2053,SUR,20252.3870404637
2053,SVK,316393.7742823792
2053,SVN,126693.53717633599
2053,SWE,1.0338924352595947e6
2053,SWZ,33392.2780420313
2053,SYR,546110.1095387395
2053,TCD,163775.98563608533
2053,TGO,104620.91366839032
2053,THA,2.435640109887143e6
2053,TJK,197739.32736965155
2053,TKM,565021.6253993844
2053,TLS,21022.29182343848
2053,TON,1468.4467803042376
2053,TUN,323204.1890902154
2053,TUR,5.100937427393446e6
2053,TWN,1.5239327218662663e6
2053,TZA,1.1084665495185747e6
2053,UGA,674283.1126763246
2053,UKR,1.1590689411272525e6
2053,URY,148409.4003961359
2053,USA,2.9253452471158158e7
2053,UZB,1.2788666541047858e6
2053,VCT,1856.1047623981688
2053,VNM,2.3219943882778985e6
2053,VUT,7973.740177595746
2053,WSM,2924.2633277368795
2053,YEM,186527.6103939019
2053,ZAF,1.7428083118257e6
2053,ZMB,472000.389710097
2053,ZWE,174195.69354131073
2054,ABW,5595.426749386288
2054,AFG,348416.24973829533
2054,AGO,564657.3559174376
2054,ALB,51660.74047295335
2054,ARE,664980.2151360121
2054,ARG,2.29969356130499e6
2054,ARM,95881.23358797355
2054,AUS,2.0176216417085018e6
2054,AUT,781588.6032041447
2054,AZE,277989.63422345475
2054,BDI,102424.95491153585
2054,BEL,1.0106504038200843e6
2054,BEN,214994.242819827
2054,BFA,261161.50647202128
2054,BGD,2.6226486092269705e6
2054,BGR,289381.2102030483
2054,BHR,129226.09070727306
2054,BHS,18872.76234327333
2054,BIH,76477.7078132016
2054,BLR,454398.70584663044
2054,BLZ,6401.069248634169
2054,BOL,408087.2071001375
2054,BRA,4.6987186016749535e6
2054,BRB,5267.890673501802
2054,BRN,33545.04396993943
2054,BTN,37493.03599638081
2054,BWA,78390.05672741287
2054,CAF,26380.47423534324
2054,CAN,3.521181354144849e6
2054,CHE,999235.09710727
2054,CHL,1.0336052013293112e6
2054,CHN,4.822307361975839e7
2054,CIV,1.2821979844927855e6
2054,CMR,602395.8583348205
2054,COD,1.5049636917117145e6
2054,COG,118063.62293047941
2054,COL,1.3830168606048138e6
2054,COM,13395.577078418217
2054,CPV,12217.025912253905
2054,CRI,181611.32276388083
2054,CUB,148907.50627275146
2054,CYP,45258.74547517903
2054,CZE,934450.7740944098
2054,DEU,5.740701866290566e6
2054,DJI,16249.25068067686
2054,DNK,511942.7167224826
2054,DOM,390943.5499281218
2054,DZA,1.1799389813639855e6
2054,ECU,546779.2657283351
2054,EGY,4.842858942138011e6
2054,ERI,9062.531899174153
2054,ESP,2.073628396432503e6
2054,EST,103547.25230513496
2054,ETH,2.3763002392060165e6
2054,FIN,444418.2042726453
2054,FJI,32981.71803396172
2054,FRA,4.536028400477472e6
2054,GAB,89756.8505283497
2054,GBR,5.3838821939990055e6
2054,GEO,162207.95022453845
2054,GHA,647181.3210196035
2054,GIN,246243.01610343836
2054,GMB,33148.96855631659
2054,GNB,29764.017466008892
2054,GNQ,77500.24944666764
2054,GRC,377421.8453017644
2054,GTM,515880.9334731214
2054,GUY,19155.18449435772
2054,HKG,507469.7481381249
2054,HND,180414.3907936736
2054,HRV,135755.05078741387
2054,HTI,103762.38515728443
2054,HUN,579354.0493849652
2054,IDN,1.0715892609704558e7
2054,IND,2.585067571673305e7
2054,IRL,1.0712137771899188e6
2054,IRN,2.5333984025272657e6
2054,IRQ,1.1168778423293706e6
2054,ISL,43844.42198193542
2054,ISR,792181.5597399721
2054,ITA,2.8817752986416663e6
2054,JAM,39347.96353441859
2054,JOR,393410.29274612473
2054,JPN,5.34228547412428e6
2054,KAZ,1.6006293755542252e6
2054,KEN,1.1568882566719733e6
2054,KGZ,214647.82604607707
2054,KHM,260586.26363335096
2054,KOR,3.5270564684495996e6
2054,KWT,274900.757608579
2054,LAO,182259.92481236707
2054,LBN,195421.07553685937
2054,LBR,50180.67851012986
2054,LBY,270310.9416857915
2054,LCA,4788.812684858863
2054,LKA,673995.4726907145
2054,LSO,30431.97831772981
2054,LTU,152580.07940260466
2054,LUX,116574.93204338888
2054,LVA,93687.42919731747
2054,MAC,112092.31048793512
2054,MAR,1.2723244484230266e6
2054,MDA,105009.89691829044
2054,MDG,369820.45049542945
2054,MDV,19909.875773456035
2054,MEX,5.226031921144759e6
2054,MKD,70464.01364113406
2054,MLI,237010.2939274702
2054,MLT,38624.86537691557
2054,MMR,584045.5055999364
2054,MNE,23656.82097496167
2054,MNG,289229.27566262253
2054,MOZ,298131.83681648836
2054,MRT,98291.87850248552
2054,MUS,42279.81601089874
2054,MWI,159895.44922262433
2054,MYS,1.973008964776984e6
2054,NAM,69505.34330271755
2054,NER,215442.09887444793
2054,NGA,5.151448930069894e6
2054,NIC,141484.70756164868
2054,NLD,1.401651760830157e6
2054,NOR,542156.2445152154
2054,NPL,340348.99000511266
2054,NZL,355454.8125645271
2054,OMN,225300.44363493758
2054,PAK,4.4058146434881585e6
2054,PAN,307589.0419408366
2054,PER,1.190284135788502e6
2054,PHL,2.821223204956344e6
2054,PNG,181045.62996239582
2054,POL,2.193011998149717e6
2054,PRT,448812.60826485825
2054,PRY,323997.5307588608
2054,PSE,192124.9198964678
2054,PYF,6589.428699207121
2054,QAT,291912.71931962314
2054,ROU,1.0076892124279747e6
2054,RUS,9.341712561199596e6
2054,RWA,189716.05920537427
2054,SAU,2.1956986670802687e6
2054,SDN,1.7167783948674689e6
2054,SEN,323085.34861801757
2054,SGP,535671.1964991795
2054,SLB,13512.987005005787
2054,SLE,70203.66756920418
2054,SLV,97845.51499207302
2054,SRB,174838.35835417104
2054,STP,3868.5884069288245
2054,SUR,20421.6018552223
2054,SVK,321517.3404674381
2054,SVN,128293.3089656775
2054,SWE,1.0520379285934153e6
2054,SWZ,34377.26656481112
2054,SYR,558925.9890888158
2054,TCD,169579.0207652891
2054,TGO,108556.43540999375
2054,THA,2.429955290822975e6
2054,TJK,209196.9828556562
2054,TKM,568448.5108763082
2054,TLS,21628.39024180116
2054,TON,1495.9747770428537
2054,TUN,327692.74683526123
2054,TUR,5.176176273780924e6
2054,TWN,1.514266587602561e6
2054,TZA,1.1594316014714835e6
2054,UGA,704704.2050312177
2054,UKR,1.190017649445232e6
2054,URY,150166.99927490967
2054,USA,2.9325098201940693e7
2054,UZB,1.3060347780090813e6
2054,VCT,1879.9821632254789
2054,VNM,2.348078863082423e6
2054,VUT,8227.866229833457
2054,WSM,2983.0659454499114
2054,YEM,192117.8396751867
2054,ZAF,1.7634386510949947e6
2054,ZMB,492177.5446902098
2054,ZWE,178693.7267425826
2055,ABW,5629.550982625255
2055,AFG,361866.85302843555
2055,AGO,575746.8236735698
2055,ALB,52033.501427560346
2055,ARE,651699.7204806206
2055,ARG,2.328681195884646e6
2055,ARM,98034.89902674143
2055,AUS,2.0235666931306585e6
2055,AUT,790688.7977300956
2055,AZE,278318.30580609693
2055,BDI,108409.4512694449
2055,BEL,1.0246866320406374e6
2055,BEN,221497.45450846723
2055,BFA,267345.193448325
2055,BGD,2.65670713122041e6
2055,BGR,291479.2608361029
2055,BHR,127837.01894639569
2055,BHS,18847.387616542303
2055,BIH,77430.77833567081
2055,BLR,462199.5479143728
2055,BLZ,6512.53867555491
2055,BOL,417887.7409127574
2055,BRA,4.698385768338084e6
2055,BRB,5294.882704274995
2055,BRN,33022.1026223534
2055,BTN,38465.28985586628
2055,BWA,78161.57903364052
2055,CAF,27586.70848509821
2055,CAN,3.5841189293477377e6
2055,CHE,1.0089975339494449e6
2055,CHL,1.0508858828325777e6
2055,CHN,4.839212996201604e7
2055,CIV,1.3199420514345996e6
2055,CMR,622946.7239966941
2055,COD,1.5916267622021127e6
2055,COG,121511.92851261228
2055,COL,1.3918703861689884e6
2055,COM,13899.082619581159
2055,CPV,12515.411998999047
2055,CRI,182006.96762429856
2055,CUB,148749.96560256707
2055,CYP,45699.340325618534
2055,CZE,952486.6448072686
2055,DEU,5.773277791401824e6
2055,DJI,16327.127441068405
2055,DNK,518272.3026865417
2055,DOM,392774.7386220338
2055,DZA,1.1984106201997553e6
2055,ECU,556497.2630878877
2055,EGY,4.93268379770995e6
2055,ERI,9390.785289315005
2055,ESP,2.0698690722862172e6
2055,EST,105414.87166402806
2055,ETH,2.4838409817117187e6
2055,FIN,452446.3043721987
2055,FJI,33385.941352005095
2055,FRA,4.5795466560858805e6
2055,GAB,90485.80563022489
2055,GBR,5.464969640187185e6
2055,GEO,165437.22193780608
2055,GHA,658505.2948087839
2055,GIN,255820.5403844841
2055,GMB,34198.7546205156
2055,GNB,30925.359689187528
2055,GNQ,78070.93560938859
2055,GRC,380504.26513530564
2055,GTM,528973.0809223749
2055,GUY,19048.878874383936
2055,HKG,505792.2453528874
2055,HND,184738.4884747057
2055,HRV,135873.25985593465
2055,HTI,108580.15704512816
2055,HUN,586945.5832115166
2055,IDN,1.0865573649528258e7
2055,IND,2.596522843933143e7
2055,IRL,1.078990626909006e6
2055,IRN,2.5704612581393053e6
2055,IRQ,1.1229830849657285e6
2055,ISL,44808.2396030843
2055,ISR,798948.3848855519
2055,ITA,2.8853630132610085e6
2055,JAM,39825.27634656337
2055,JOR,403532.6687788297
2055,JPN,5.335569078996366e6
2055,KAZ,1.6335113707816442e6
2055,KEN,1.1941703993175088e6
2055,KGZ,225516.22160536275
2055,KHM,264266.8315894738
2055,KOR,3.534788063056247e6
2055,KWT,269324.3841095787
2055,LAO,185147.12545818344
2055,LBN,198709.30096971898
2055,LBR,52701.19317444778
2055,LBY,270594.3854837276
2055,LCA,4849.252588097173
2055,LKA,677259.8839674243
2055,LSO,31998.709219145458
2055,LTU,154532.5605997015
2055,LUX,116952.63354079796
2055,LVA,95329.82318099498
2055,MAC,110836.50516083481
2055,MAR,1.3065674562294346e6
2055,MDA,107834.84802199363
2055,MDG,388122.4655136158
2055,MDV,19964.08235827844
2055,MEX,5.2797726552110445e6
2055,MKD,71352.77869194081
2055,MLI,240590.38407396383
2055,MLT,38933.31498290712
2055,MMR,586409.6904383124
2055,MNE,24027.89478989051
2055,MNG,303263.1842705585
2055,MOZ,310705.90646643867
2055,MRT,100544.7038254938
2055,MUS,42272.09845641267
2055,MWI,166379.79419779612
2055,MYS,1.9796676449299192e6
2055,NAM,70733.83217013457
2055,NER,224464.36757971358
2055,NGA,5.315388508845084e6
2055,NIC,144895.34055344996
2055,NLD,1.4101764552173642e6
2055,NOR,547793.0269281713
2055,NPL,346170.94923601043
2055,NZL,358839.3397575504
2055,OMN,223692.8777492527
2055,PAK,4.501002743701474e6
2055,PAN,308627.2607045301
2055,PER,1.2082413634366312e6
2055,PHL,2.8713850343183507e6
2055,PNG,186160.6394510094
2055,POL,2.212065579217977e6
2055,PRT,452616.96665718686
2055,PRY,329732.64343755634
2055,PSE,200277.0523185512
2055,PYF,6566.662680528684
2055,QAT,285518.0602312235
2055,ROU,1.0183365935650038e6
2055,RUS,9.545179479328208e6
2055,RWA,197116.21232793972
2055,SAU,2.161434723170772e6
2055,SDN,1.7302617833472476e6
2055,SEN,334189.193978555
2055,SGP,524391.034498377
2055,SLB,13928.846305164216
2055,SLE,72186.54333209843
